Kreis; Gemeindeschluessel; Gemeindename; Gemarkungsschluessel; Gemarkungsname; Aktualitaet
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3757; Niederkreischa; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3758; Oberkreischa; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3759; Quohren; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3760; Saida; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3761; Theisewitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3762; Wittgensdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3763; Zscheckwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3764; Lungkwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628220; Kreischa; 3781; Sobrigau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628240; Lohmen; 7521; Lohmen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628240; Lohmen; 7522; Mühlsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628240; Lohmen; 7523; Daube; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628240; Lohmen; 7524; Doberzeit; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628240; Lohmen; 7525; Uttewalde; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628250; Müglitztal; 6713; Burkhardswalde; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628250; Müglitztal; 6765; Maxen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628250; Müglitztal; 6766; Falkenhain; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628250; Müglitztal; 6767; Ploschwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628250; Müglitztal; 6768; Schmorsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628250; Müglitztal; 6769; Crotta; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628250; Müglitztal; 6771; Mühlbach; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628250; Müglitztal; 6772; Häselich; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628250; Müglitztal; 6820; Weesenstein; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628310; Rathen; 6799; Oberrathen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628310; Rathen; 6800; Niederrathen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628320; Rathmannsdorf; 6801; Rathmannsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628320; Rathmannsdorf; 6802; Wendischfähre; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628330; Reinhardtsdorf-Schöna; 6803; Reinhardtsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628330; Reinhardtsdorf-Schöna; 6804; Schöna; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628330; Reinhardtsdorf-Schöna; 6805; Kleingießhübel; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628340; Rosenthal-Bielatal; 6702; Hermsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628340; Rosenthal-Bielatal; 6703; Reichstein; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628340; Rosenthal-Bielatal; 6704; Raum; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628340; Rosenthal-Bielatal; 6807; Rosenthal; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2701; Altenberg; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2702; Hirschsprung; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2704; Bärenburg; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2705; Bärenfels; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2706; Bärenstein; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2719; Falkenhain; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2720; Fürstenau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2721; Fürstenwalde; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2722; Geising; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2723; Löwenhain; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2733; Kipsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2734; Lauenstein; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2735; Liebenau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2748; Rehefeld; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2756; Schellerhau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2764; Zinnwald; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628010; Stadt Altenberg; 2765; Georgenfeld; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6701; Berggießhübel; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6707; Börnersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6708; Hennersbach; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6709; Breitenau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6710; Oelsengrund; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6734; Gottleuba; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6735; Giesenstein; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6736; Haselberg; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6737; Ober-u.Niederhartmannsbach; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6757; Langenhennersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6758; Bahra; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6776; Oelsen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6777; Bienhof; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6822; Markersbach; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628020; Stadt Bad Gottleuba-Berggießhübel; 6823; Hellendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628030; Stadt Bad Schandau; 6756; Krippen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628030; Stadt Bad Schandau; 6796; Porschdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628030; Stadt Bad Schandau; 6797; Waltersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628030; Stadt Bad Schandau; 6798; Prossen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628030; Stadt Bad Schandau; 6808; Bad Schandau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628030; Stadt Bad Schandau; 6809; Ostrau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628030; Stadt Bad Schandau; 6810; Postelwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628030; Stadt Bad Schandau; 6811; Schmilka; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2703; Ammelsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2710; Dippoldiswalde; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2711; Berreuth; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2712; Ulberndorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2713; Elend; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2718; Dönschten; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2727; Hennersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2737; Malter; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2738; Paulsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2740; Obercarsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2743; Oberhäslich; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2744; Reinberg; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2750; Reichstädt; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2752; Reinholdshain; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2755; Sadisdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2758; Schmiedeberg; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2759; Naundorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2760; Niederpöbel; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2761; Schönfeld; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628060; Stadt Dippoldiswalde; 2762; Seifersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 3711; Borthen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 3712; Burgstädtel; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6720; Dohna; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6728; Gorknitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6729; Sürßen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6730; Tronitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6731; Meuscha; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6732; Bosewitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6733; Gamig; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6754; Köttewitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6755; Krebs; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6770; Meusegast; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628080; Stadt Dohna; 6806; Röhrsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3718; Birkigt; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3719; Coßmannsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3720; Deuben; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3721; Döhlen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3722; Großburgk; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3723; Hainsberg; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3724; Kleinburgk; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3725; Kleinnaundorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3726; Kohlsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3727; Niederhäslich; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3728; Niederhermsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3729; Niederpesterwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3730; Potschappel; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3731; Saalhausen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3732; Schweinsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3733; Somsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3734; Unterweißig; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3735; Weißig; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3736; Wurgwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3737; Zauckerode; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3738; Zschiedge; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628110; Stadt Freital; 3770; Oberpesterwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2709; Cunnersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2714; Dittersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2715; Börnchen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2716; Neudörfel; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2717; Rückenhain; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2724; Glashütte; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2726; Hausdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2729; Hirschbach; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2730; Hermsdorf W.; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2732; Johnsbach; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2736; Luchau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2739; Niederfrauendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2742; Oberfrauendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2751; Reinhardtsgrimma; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628130; Stadt Glashütte; 2757; Schlottwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628160; Stadt Heidenau; 6745; Heidenau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628160; Stadt Heidenau; 6746; Mügeln; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628160; Stadt Heidenau; 6747; Gommern; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628160; Stadt Heidenau; 6748; Großsedlitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628160; Stadt Heidenau; 6749; Kleinsedlitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628160; Stadt Heidenau; 6750; Wölkau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628190; Stadt Hohnstein; 7506; Ehrenberg; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628190; Stadt Hohnstein; 7507; Cunnersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628190; Stadt Hohnstein; 7508; Goßdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628190; Stadt Hohnstein; 7513; Hohnstein; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628190; Stadt Hohnstein; 7514; Waitzdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628190; Stadt Hohnstein; 7526; Lohsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628190; Stadt Hohnstein; 7533; Rathewalde; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628190; Stadt Hohnstein; 7534; Hohburkersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628190; Stadt Hohnstein; 7535; Zeschnig; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628190; Stadt Hohnstein; 7549; Ulbersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628210; Stadt Königstein/Sächs. Schw.; 6752; Königstein; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628210; Stadt Königstein/Sächs. Schw.; 6753; Hütten; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628210; Stadt Königstein/Sächs. Schw.; 6759; Leupoldishain; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628210; Stadt Königstein/Sächs. Schw.; 6760; Nikolsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628210; Stadt Königstein/Sächs. Schw.; 6780; Pfaffendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628230; Stadt Liebstadt; 6718; Döbra; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628230; Stadt Liebstadt; 6743; Großröhrsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628230; Stadt Liebstadt; 6744; Biensdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628230; Stadt Liebstadt; 6761; Liebstadt; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628230; Stadt Liebstadt; 6762; Berthelsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628230; Stadt Liebstadt; 6763; Seitenhain; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628230; Stadt Liebstadt; 6764; Herbergen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628230; Stadt Liebstadt; 6819; Waltersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628260; Stadt Neustadt i. Sa.; 7501; Berthelsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628260; Stadt Neustadt i. Sa.; 7502; Niederottendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628260; Stadt Neustadt i. Sa.; 7503; Oberottendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628260; Stadt Neustadt i. Sa.; 7515; Langburkersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628260; Stadt Neustadt i. Sa.; 7516; Rugiswalde; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628260; Stadt Neustadt i. Sa.; 7527; Neustadt; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628260; Stadt Neustadt i. Sa.; 7528; Krumhermsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628260; Stadt Neustadt i. Sa.; 7530; Polenz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628260; Stadt Neustadt i. Sa.; 7538; Rückersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6705; Birkwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6706; Pratzschwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6738; Großgraupa; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6739; Vorderjessen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6740; Bonnewitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6741; Neugraupa; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6742; Kleingraupa; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6781; Pirna; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6782; Cunnersdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6783; Copitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6784; Krietzschwitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6785; Neundorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6786; Liebethal; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6787; Mockethal; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6788; Niedervogelgesang; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6789; Hinterjessen; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6790; Ober-u.Niederposta; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6791; Obervogelgesang; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6792; Rottwerndorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6793; Zatzschke; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6794; Zehista; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628270; Stadt Pirna; 6795; Zuschendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628300; Stadt Rabenau; 3767; Großoelsa; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628300; Stadt Rabenau; 3768; Karsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628300; Stadt Rabenau; 3769; Kleinoelsa; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628300; Stadt Rabenau; 3775; Lübau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628300; Stadt Rabenau; 3776; Obernaundorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628300; Stadt Rabenau; 3777; Rabenau; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628300; Stadt Rabenau; 3778; Spechtritz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628360; Stadt Sebnitz; 7512; Hinterhermsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628360; Stadt Sebnitz; 7518; Lichtenhain; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628360; Stadt Sebnitz; 7519; Altendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628360; Stadt Sebnitz; 7520; Mittelndorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628360; Stadt Sebnitz; 7529; Ottendorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628360; Stadt Sebnitz; 7539; Saupsdorf; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628360; Stadt Sebnitz; 7540; Sebnitz; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628360; Stadt Sebnitz; 7541; Hertigswalde; aktuell
Landkreis Sächsische Schweiz-Osterzgebirge; 14628360; Stadt Sebnitz; 7542; Hainersdorf; aktuell
